PhraseId	SentenceId	Phrase	Sentiment
2219	84	Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening	3.0
2244	86	Written , flatly , by David Kendall and directed , barely , by There 's Something About Mary co-writer Ed Decter .	1.0
2245	86	Written , flatly , by David Kendall and directed , barely , by There	1.0
2274	87	Highly recommended viewing for its courage , ideas , technical proficiency and great acting .	4.0
2276	87	recommended viewing for its courage , ideas , technical proficiency and great acting .	3.0
2277	87	recommended viewing for its courage , ideas , technical proficiency and great acting	4.0
2279	87	viewing for its courage , ideas , technical proficiency and great acting	3.0
2281	87	for its courage , ideas , technical proficiency and great acting	4.0
2297	88	In IMAX in short , it 's just as wonderful on the big screen .	4.0
2303	88	, it 's just as wonderful on the big screen .	3.0
2315	89	It shows us a slice of life that 's very different from our own and yet instantly recognizable .	3.0
2316	89	shows us a slice of life that 's very different from our own and yet instantly recognizable .	3.0
2317	89	shows us a slice of life that 's very different from our own and yet instantly recognizable	3.0
2319	89	us a slice of life that 's very different from our own and yet instantly recognizable	3.0
2320	89	a slice of life that 's very different from our own and yet instantly recognizable	2.0
2323	89	of life that 's very different from our own and yet instantly recognizable	2.0
2324	89	life that 's very different from our own and yet instantly recognizable	3.0
2325	89	that 's very different from our own and yet instantly recognizable	3.0
2338	90	Amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way .	1.0
2348	90	, the film is just a corny examination of a young actress trying to find her way .	1.0
2349	90	the film is just a corny examination of a young actress trying to find her way .	1.0
2350	90	is just a corny examination of a young actress trying to find her way .	1.0
2351	90	is just a corny examination of a young actress trying to find her way	1.0
2352	90	a corny examination of a young actress trying to find her way	1.0
2369	91	It 's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .	2.0
2370	91	's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .	1.0
2371	91	's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another	0.0
2376	91	to avoid solving one problem by trying to distract us with the solution to another	1.0
2377	91	avoid solving one problem by trying to distract us with the solution to another	1.0
2378	91	solving one problem by trying to distract us with the solution to another	2.0
2394	92	... it 's as comprehensible as any Dummies guide , something even non-techies can enjoy .	3.0
2395	92	it 's as comprehensible as any Dummies guide , something even non-techies can enjoy .	3.0
2396	92	's as comprehensible as any Dummies guide , something even non-techies can enjoy .	3.0
2397	92	's as comprehensible as any Dummies guide , something even non-techies can enjoy	3.0
2414	93	Entertains not so much because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel .	1.0
2415	93	Entertains not so much because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	2.0
2420	93	because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	1.0
2422	93	of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	0.0
2431	93	, but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	1.0
2433	93	through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	1.0
2434	93	the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	1.0
2438	93	of watching Disney scrape the bottom of its own cracker barrel	2.0
2453	94	Writer\/director Burr Steers emphasizes the Q in Quirky , with mixed results .	3.0
2473	95	Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company .	0.0
2474	95	Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres	0.0
2480	95	apart from reporting on the number of tumbleweeds blowing through the empty theatres	0.0
2481	95	from reporting on the number of tumbleweeds blowing through the empty theatres	1.0
2482	95	reporting on the number of tumbleweeds blowing through the empty theatres	1.0
2504	96	Invigorating , surreal , and resonant with a rainbow of emotion .	4.0
2505	96	Invigorating , surreal , and resonant with a rainbow of emotion	4.0
2520	97	`` Analyze That '' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0.0
2521	97	Analyze That '' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0.0
2524	97	'' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0.0
2525	97	is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0.0
2526	97	is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original	1.0
2527	97	one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original	1.0
2528	97	of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original	0.0
2529	97	those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original	0.0
2536	97	that not only fails on its own , but makes you second-guess your affection for the original	0.0
2537	97	not only fails on its own , but makes you second-guess your affection for the original	1.0
2539	97	fails on its own , but makes you second-guess your affection for the original	0.0
2556	98	Report card : Does n't live up to the exalted tagline - there 's definite room for improvement .	1.0
2557	98	Report card : Does n't live up to the exalted tagline -	1.0
2558	98	Report card : Does n't live up to the exalted tagline	1.0
2581	99	It 's not a particularly good film , but neither is it a monsterous one .	2.0
2582	99	It 's not a particularly good film , but neither is it a monsterous one	1.0
2598	100	Tsai may be ploughing the same furrow once too often .	2.0
2614	101	-LRB- Green is -RRB- the comedy equivalent of Saddam Hussein , and I 'm just about ready to go to the U.N. and ask permission for a preemptive strike .	1.0
2615	101	Green is -RRB- the comedy equivalent of Saddam Hussein , and I 'm just about ready to go to the U.N. and ask permission for a preemptive strike .	1.0
2617	101	is -RRB- the comedy equivalent of Saddam Hussein , and I 'm just about ready to go to the U.N. and ask permission for a preemptive strike .	0.0
2618	101	is -RRB- the comedy equivalent of Saddam Hussein , and I 'm just about ready to go to the U.N. and ask permission for a preemptive strike	0.0
2631	101	I 'm just about ready to go to the U.N. and ask permission for a preemptive strike	1.0
2632	101	'm just about ready to go to the U.N. and ask permission for a preemptive strike	1.0
2634	101	about ready to go to the U.N. and ask permission for a preemptive strike	2.0
2635	101	ready to go to the U.N. and ask permission for a preemptive strike	1.0
2637	101	to go to the U.N. and ask permission for a preemptive strike	2.0
2638	101	go to the U.N. and ask permission for a preemptive strike	1.0
2654	102	A surprisingly ` solid ' achievement by director Malcolm D. Lee and writer John Ridley .	3.0
2655	102	A surprisingly ` solid ' achievement by director Malcolm D. Lee and writer John Ridley	3.0
